sequence,offset,conf,x1,y1,x2,y2,W,H,tile_x0,tile_y0
20170520_FIRE_lp-s-iqeye,900,0.1784,1383.2,458.3,1600.0,641.4,1600,1200,576,176
20170520_FIRE_lp-s-iqeye,900,0.1126,1411.3,378.9,1600.0,691.8,1600,1200,576,176
20170520_FIRE_lp-s-iqeye,960,0.3372,1389.8,489.0,1598.0,638.0,1600,1200,576,0
20170520_FIRE_lp-s-iqeye,960,0.1760,1439.3,378.5,1600.0,676.1,1600,1200,576,0
20170520_FIRE_lp-s-iqeye,960,0.3298,1391.2,502.7,1600.0,638.2,1600,1200,576,176
20170520_FIRE_lp-s-iqeye,960,0.2263,1440.7,389.0,1600.0,666.7,1600,1200,576,176
20170520_FIRE_lp-s-iqeye,1020,0.5092,1400.2,466.0,1595.9,634.5,1600,1200,576,0
20170520_FIRE_lp-s-iqeye,1020,0.6103,1408.8,465.1,1595.6,632.9,1600,1200,576,176
20170520_FIRE_lp-s-iqeye,1080,0.1714,1427.6,382.2,1600.0,665.1,1600,1200,576,0
20170520_FIRE_lp-s-iqeye,1080,0.1008,1410.6,423.7,1600.0,641.4,1600,1200,576,0
20170520_FIRE_lp-s-iqeye,1080,0.1902,1429.8,386.9,1600.0,663.8,1600,1200,576,176
20170520_FIRE_lp-s-iqeye,1140,0.1388,1394.3,537.3,1587.3,634.3,1600,1200,576,0
20170520_FIRE_lp-s-iqeye,1140,0.2847,1394.3,537.5,1587.2,634.0,1600,1200,576,176
20170520_FIRE_lp-s-iqeye,1200,0.4806,1393.0,503.2,1600.0,635.5,1600,1200,576,0
20170520_FIRE_lp-s-iqeye,1200,0.4148,1393.0,503.2,1600.0,634.9,1600,1200,576,176
20170520_FIRE_lp-s-iqeye,1260,0.3989,1395.7,465.4,1600.0,637.3,1600,1200,576,0
20170520_FIRE_lp-s-iqeye,1260,0.5079,1410.1,459.4,1599.8,636.6,1600,1200,576,176
20170520_FIRE_lp-s-iqeye,1320,0.4256,1385.0,543.4,1534.6,637.0,1600,1200,576,0
20170520_FIRE_lp-s-iqeye,1320,0.3764,1419.3,422.9,1600.0,670.6,1600,1200,576,0
20170520_FIRE_lp-s-iqeye,1320,0.4728,1385.9,546.4,1534.8,635.8,1600,1200,576,176
20170520_FIRE_lp-s-iqeye,1320,0.3171,1420.9,425.0,1600.0,668.3,1600,1200,576,176
20170520_FIRE_lp-s-iqeye,1380,0.4175,1385.7,544.9,1538.0,636.7,1600,1200,576,0
20170520_FIRE_lp-s-iqeye,1380,0.2453,1448.8,401.9,1600.0,643.5,1600,1200,576,0
20170520_FIRE_lp-s-iqeye,1380,0.1023,1404.5,472.5,1600.0,636.0,1600,1200,576,0
20170520_FIRE_lp-s-iqeye,1380,0.4446,1386.6,547.0,1536.6,635.3,1600,1200,576,176
20170520_FIRE_lp-s-iqeye,1380,0.3359,1450.3,401.7,1600.0,635.5,1600,1200,576,176
20170520_FIRE_lp-s-iqeye,1380,0.1440,1408.8,421.6,1600.0,639.5,1600,1200,576,176
20170520_FIRE_lp-s-iqeye,1440,0.2597,1406.0,421.7,1600.0,638.0,1600,1200,576,0
20170520_FIRE_lp-s-iqeye,1440,0.2096,1449.8,359.4,1600.0,681.2,1600,1200,576,0
20170520_FIRE_lp-s-iqeye,1440,0.3020,1450.4,368.9,1600.0,668.2,1600,1200,576,176
20170520_FIRE_lp-s-iqeye,1440,0.2438,1407.0,424.6,1600.0,636.7,1600,1200,576,176
20170520_FIRE_lp-s-iqeye,1500,0.2915,1392.5,527.9,1600.0,636.6,1600,1200,576,0
20170520_FIRE_lp-s-iqeye,1500,0.2397,1385.2,543.0,1552.3,636.8,1600,1200,576,0
20170520_FIRE_lp-s-iqeye,1500,0.1245,1450.3,354.9,1600.0,653.6,1600,1200,576,0
20170520_FIRE_lp-s-iqeye,1500,0.1191,1428.9,460.3,1600.0,636.1,1600,1200,576,0
20170520_FIRE_lp-s-iqeye,1500,0.2980,1392.6,529.7,1594.7,636.1,1600,1200,576,176
20170520_FIRE_lp-s-iqeye,1500,0.2900,1384.8,544.7,1551.9,636.2,1600,1200,576,176
20170520_FIRE_lp-s-iqeye,1500,0.1237,1432.2,468.2,1600.0,635.6,1600,1200,576,176
20170520_FIRE_lp-s-iqeye,1500,0.1135,1418.6,508.1,1600.0,632.0,1600,1200,576,176
20170520_FIRE_lp-s-iqeye,1560,0.2269,713.0,496.3,732.7,515.0,1600,1200,0,0
20170520_FIRE_lp-s-iqeye,1560,0.3515,1387.2,543.0,1583.4,640.1,1600,1200,576,0
20170520_FIRE_lp-s-iqeye,1560,0.2443,1446.8,450.9,1600.0,645.2,1600,1200,576,0
20170520_FIRE_lp-s-iqeye,1560,0.1901,713.2,496.3,732.5,514.9,1600,1200,576,0
20170520_FIRE_lp-s-iqeye,1560,0.1441,1400.8,477.1,1600.0,640.5,1600,1200,576,0
20170520_FIRE_lp-s-iqeye,1560,0.2605,713.1,496.4,732.5,514.9,1600,1200,0,176
20170520_FIRE_lp-s-iqeye,1560,0.2980,1387.0,543.1,1583.0,639.6,1600,1200,576,176
20170520_FIRE_lp-s-iqeye,1560,0.2787,1452.7,452.1,1600.0,642.6,1600,1200,576,176
20170520_FIRE_lp-s-iqeye,1560,0.2447,713.3,496.5,732.3,514.9,1600,1200,576,176
20170520_FIRE_lp-s-iqeye,1560,0.1129,1407.0,482.0,1600.0,639.7,1600,1200,576,176
20170520_FIRE_lp-s-iqeye,1620,0.3645,1394.3,535.1,1597.3,638.5,1600,1200,576,0
20170520_FIRE_lp-s-iqeye,1620,0.1240,1417.2,485.6,1600.0,639.3,1600,1200,576,0
20170520_FIRE_lp-s-iqeye,1620,0.3537,1396.7,533.6,1597.5,638.1,1600,1200,576,176
20170520_FIRE_lp-s-iqeye,1620,0.1694,1418.3,499.7,1600.0,638.7,1600,1200,576,176
20170520_FIRE_lp-s-iqeye,1620,0.1047,1419.9,432.8,1600.0,640.6,1600,1200,576,176
20170520_FIRE_lp-s-iqeye,1680,0.1019,709.3,496.3,741.0,515.9,1600,1200,0,0
20170520_FIRE_lp-s-iqeye,1680,0.5818,1410.4,543.0,1595.1,638.5,1600,1200,576,0
20170520_FIRE_lp-s-iqeye,1680,0.1156,709.6,496.4,740.6,515.8,1600,1200,0,176
20170520_FIRE_lp-s-iqeye,1680,0.6191,1412.3,543.1,1595.7,637.8,1600,1200,576,176
20170520_FIRE_lp-s-iqeye,1740,0.3142,1401.9,496.8,1600.0,635.3,1600,1200,576,0
20170520_FIRE_lp-s-iqeye,1740,0.2580,1411.3,490.0,1600.0,636.2,1600,1200,576,176
20170520_FIRE_lp-s-iqeye,1800,0.3613,1390.7,537.6,1592.1,635.5,1600,1200,576,0
20170520_FIRE_lp-s-iqeye,1800,0.1077,1407.5,501.2,1600.0,636.4,1600,1200,576,0
20170520_FIRE_lp-s-iqeye,1800,0.4305,1389.2,538.9,1592.3,635.5,1600,1200,576,176
20170520_FIRE_lp-s-iqeye,1800,0.1348,1402.5,504.1,1600.0,635.7,1600,1200,576,176
20170520_FIRE_lp-s-iqeye,1860,0.4089,1385.6,543.0,1585.7,637.3,1600,1200,576,0
20170520_FIRE_lp-s-iqeye,1860,0.3681,1384.8,543.3,1584.4,637.0,1600,1200,576,176
20170520_FIRE_lp-s-iqeye,1920,0.3540,1381.3,521.3,1600.0,637.0,1600,1200,576,0
20170520_FIRE_lp-s-iqeye,1920,0.5281,1382.1,525.9,1600.0,637.1,1600,1200,576,176
20170520_FIRE_lp-s-iqeye,1980,0.3517,1391.8,472.4,1599.7,638.7,1600,1200,576,0
20170520_FIRE_lp-s-iqeye,1980,0.1245,1381.0,539.3,1581.2,638.7,1600,1200,576,0
20170520_FIRE_lp-s-iqeye,1980,0.4575,1389.3,471.9,1600.0,638.7,1600,1200,576,176
20170520_FIRE_lp-s-iqeye,1980,0.1143,1380.9,543.1,1578.9,638.4,1600,1200,576,176
20170520_FIRE_lp-s-iqeye,2040,0.3002,529.0,462.3,559.4,491.3,1600,1200,0,0
20170520_FIRE_lp-s-iqeye,2040,0.2636,1375.7,501.5,1569.9,635.6,1600,1200,576,0
20170520_FIRE_lp-s-iqeye,2040,0.1340,1373.0,540.3,1566.7,637.4,1600,1200,576,0
20170520_FIRE_lp-s-iqeye,2040,0.1336,528.9,462.5,559.6,491.3,1600,1200,0,176
20170520_FIRE_lp-s-iqeye,2040,0.4181,1375.5,501.5,1568.8,635.4,1600,1200,576,176
20170520_FIRE_lp-s-iqeye,2040,0.1824,1373.1,543.4,1565.0,637.1,1600,1200,576,176
20170520_FIRE_lp-s-iqeye,2040,0.1268,1409.5,451.4,1600.0,641.3,1600,1200,576,176
20170520_FIRE_lp-s-iqeye,2100,0.7041,537.0,460.1,568.9,490.5,1600,1200,0,0
20170520_FIRE_lp-s-iqeye,2100,0.2216,1373.4,481.6,1600.0,639.2,1600,1200,576,0
20170520_FIRE_lp-s-iqeye,2100,0.6601,537.0,460.4,568.8,490.5,1600,1200,0,176
20170520_FIRE_lp-s-iqeye,2100,0.2601,1391.9,464.4,1600.0,640.9,1600,1200,576,176
20170520_FIRE_lp-s-iqeye,2160,0.7046,543.6,453.3,575.8,490.6,1600,1200,0,0
20170520_FIRE_lp-s-iqeye,2160,0.1471,1381.6,433.8,1600.0,640.3,1600,1200,576,0
20170520_FIRE_lp-s-iqeye,2160,0.6345,543.6,453.6,575.8,490.5,1600,1200,0,176
20170520_FIRE_lp-s-iqeye,2160,0.1052,1375.8,499.7,1600.0,637.3,1600,1200,576,176
20170520_FIRE_lp-s-iqeye,2220,0.5921,550.7,450.1,587.0,491.4,1600,1200,0,0
20170520_FIRE_lp-s-iqeye,2220,0.2331,551.4,458.7,582.1,491.7,1600,1200,0,0
20170520_FIRE_lp-s-iqeye,2220,0.1073,1381.6,438.5,1600.0,640.3,1600,1200,576,0
20170520_FIRE_lp-s-iqeye,2220,0.5048,550.8,450.7,586.9,491.4,1600,1200,0,176
20170520_FIRE_lp-s-iqeye,2220,0.1901,551.5,459.1,582.0,491.6,1600,1200,0,176
20170520_FIRE_lp-s-iqeye,2280,0.3107,558.3,450.4,595.4,490.1,1600,1200,0,0
20170520_FIRE_lp-s-iqeye,2280,0.3001,1367.3,488.0,1600.0,637.0,1600,1200,576,0
20170520_FIRE_lp-s-iqeye,2280,0.2353,558.2,450.1,595.9,490.1,1600,1200,0,176
20170520_FIRE_lp-s-iqeye,2280,0.3702,1367.1,488.4,1600.0,636.6,1600,1200,576,176
20170520_FIRE_lp-s-iqeye,2340,0.1731,1392.1,450.4,1600.0,644.7,1600,1200,576,0
20170520_FIRE_lp-s-iqeye,2340,0.1924,1387.0,452.1,1600.0,643.1,1600,1200,576,176
20170520_FIRE_lp-s-iqeye,2400,0.2552,1362.4,437.9,1600.0,641.5,1600,1200,576,0
20170520_FIRE_lp-s-iqeye,2400,0.2725,1360.8,440.4,1600.0,640.5,1600,1200,576,176
20170520_FIRE_om-s-mobo-c,1440,0.1961,1937.2,1010.7,2014.6,1043.4,2048,1536,1024,512
20170520_FIRE_om-s-mobo-c,1620,0.1881,1937.6,1010.4,2013.9,1043.2,2048,1536,1024,512
20170520_FIRE_om-s-mobo-c,1680,0.1141,1937.5,1010.4,2014.2,1043.2,2048,1536,1024,512
20170520_FIRE_om-s-mobo-c,2160,0.1076,1936.8,1010.3,2014.3,1043.5,2048,1536,1024,512
20170520_FIRE_om-s-mobo-c,2340,0.1223,1937.2,1010.4,2014.7,1042.8,2048,1536,1024,512
20170520_FIRE_pi-w-mobo-c,540,0.4566,408.0,701.5,463.7,759.7,2048,1536,0,0
20170520_FIRE_pi-w-mobo-c,540,0.4206,408.1,701.5,463.6,759.6,2048,1536,0,512
20170520_FIRE_pi-w-mobo-c,600,0.1525,408.2,686.0,478.0,761.8,2048,1536,0,0
20170520_FIRE_pi-w-mobo-c,600,0.1012,409.2,686.0,477.9,761.7,2048,1536,0,512
20170520_FIRE_pi-w-mobo-c,660,0.3748,402.7,672.1,491.5,763.5,2048,1536,0,0
20170520_FIRE_pi-w-mobo-c,660,0.3549,400.0,672.3,491.5,764.1,2048,1536,0,512
20170520_FIRE_pi-w-mobo-c,720,0.5371,407.3,671.5,505.5,759.7,2048,1536,0,0
20170520_FIRE_pi-w-mobo-c,720,0.5329,407.3,671.4,505.3,759.7,2048,1536,0,512
20170520_FIRE_pi-w-mobo-c,780,0.2456,409.7,676.4,519.6,758.6,2048,1536,0,0
20170520_FIRE_pi-w-mobo-c,780,0.1995,409.8,676.4,519.5,758.6,2048,1536,0,512
20170520_FIRE_pi-w-mobo-c,900,0.1375,403.1,671.8,477.8,763.7,2048,1536,0,512
20170520_FIRE_pi-w-mobo-c,960,0.1812,406.0,677.4,450.3,763.7,2048,1536,0,0
20170520_FIRE_pi-w-mobo-c,960,0.2275,406.2,678.6,450.2,763.7,2048,1536,0,512
20170520_FIRE_pi-w-mobo-c,1020,0.3526,404.5,680.2,468.2,761.4,2048,1536,0,0
20170520_FIRE_pi-w-mobo-c,1020,0.2975,405.0,680.4,467.9,761.3,2048,1536,0,512
20170520_FIRE_pi-w-mobo-c,1080,0.3992,397.3,670.0,480.8,761.0,2048,1536,0,0
20170520_FIRE_pi-w-mobo-c,1080,0.3192,397.2,671.4,480.7,760.9,2048,1536,0,512
20170520_FIRE_pi-w-mobo-c,1200,0.1480,388.0,640.3,495.1,763.1,2048,1536,0,0
20170520_FIRE_pi-w-mobo-c,1200,0.1196,388.6,653.4,454.6,763.2,2048,1536,0,0
20170520_FIRE_pi-w-mobo-c,1200,0.1487,388.6,682.0,453.9,763.2,2048,1536,0,512
20170520_FIRE_pi-w-mobo-c,1320,0.1515,387.1,676.0,462.4,759.3,2048,1536,0,512
20170520_FIRE_pi-w-mobo-c,1380,0.1606,386.8,673.1,469.5,762.8,2048,1536,0,0
20170520_FIRE_pi-w-mobo-c,1380,0.2371,387.6,674.7,469.7,762.2,2048,1536,0,512
20170520_FIRE_pi-w-mobo-c,1620,0.1313,402.9,695.9,475.1,762.0,2048,1536,0,0
20170520_FIRE_pi-w-mobo-c,1620,0.1057,403.9,697.3,475.0,761.9,2048,1536,0,512
20170520_FIRE_pi-w-mobo-c,1680,0.3889,406.3,688.7,490.3,761.1,2048,1536,0,0
20170520_FIRE_pi-w-mobo-c,1680,0.3736,406.9,690.0,490.4,761.0,2048,1536,0,512
20170520_FIRE_pi-w-mobo-c,1740,0.3791,413.4,692.4,502.5,760.3,2048,1536,0,0
20170520_FIRE_pi-w-mobo-c,1740,0.3890,415.0,692.9,502.5,760.0,2048,1536,0,512
20170520_FIRE_pi-w-mobo-c,1860,0.1835,392.7,687.0,522.4,763.2,2048,1536,0,0
20170520_FIRE_pi-w-mobo-c,1860,0.1221,392.2,690.8,521.0,763.3,2048,1536,0,512
20170520_FIRE_pi-w-mobo-c,1920,0.3144,394.3,695.7,478.2,762.7,2048,1536,0,0
20170520_FIRE_pi-w-mobo-c,1920,0.2656,394.1,696.6,478.1,762.6,2048,1536,0,512
20170520_FIRE_pi-w-mobo-c,1980,0.3438,389.5,695.8,489.7,765.8,2048,1536,0,0
20170520_FIRE_pi-w-mobo-c,1980,0.1684,388.4,713.0,435.8,765.7,2048,1536,0,0
20170520_FIRE_pi-w-mobo-c,1980,0.2510,390.1,697.4,489.0,765.9,2048,1536,0,512
20170520_FIRE_pi-w-mobo-c,1980,0.2132,391.3,714.4,435.6,765.6,2048,1536,0,512
20170520_FIRE_pi-w-mobo-c,1980,0.1468,389.1,704.3,443.0,765.5,2048,1536,0,512
20170520_FIRE_pi-w-mobo-c,2040,0.4105,392.4,695.0,498.3,763.7,2048,1536,0,0
20170520_FIRE_pi-w-mobo-c,2040,0.3185,392.8,696.2,498.1,763.7,2048,1536,0,512
20170520_FIRE_pi-w-mobo-c,2100,0.2625,390.0,693.8,457.9,762.9,2048,1536,0,0
20170520_FIRE_pi-w-mobo-c,2100,0.2527,391.0,693.8,457.4,762.9,2048,1536,0,512
20170520_FIRE_pi-w-mobo-c,2160,0.5365,372.3,673.9,467.5,765.0,2048,1536,0,0
20170520_FIRE_pi-w-mobo-c,2160,0.5255,372.4,674.2,467.3,765.1,2048,1536,0,512
20170520_FIRE_pi-w-mobo-c,2220,0.3567,369.1,658.0,471.7,765.4,2048,1536,0,0
20170520_FIRE_pi-w-mobo-c,2220,0.3570,369.1,658.3,471.2,765.4,2048,1536,0,512
20170520_FIRE_pi-w-mobo-c,2280,0.5813,363.2,641.9,468.8,765.7,2048,1536,0,0
20170520_FIRE_pi-w-mobo-c,2280,0.5684,363.1,642.5,468.1,765.7,2048,1536,0,512
20170520_FIRE_pi-w-mobo-c,2340,0.1556,363.1,633.8,471.2,764.0,2048,1536,0,0
20170520_FIRE_pi-w-mobo-c,2340,0.1330,362.9,634.2,470.8,764.0,2048,1536,0,512
20170520_FIRE_pi-w-mobo-c,2400,0.4963,363.8,658.7,479.9,765.5,2048,1536,0,0
20170520_FIRE_pi-w-mobo-c,2400,0.5139,363.9,667.4,479.3,765.6,2048,1536,0,512
20170609_FIRE_sm-n-mobo-c,1800,0.2115,1015.8,777.9,1098.2,856.2,2048,1536,896,0
20170609_FIRE_sm-n-mobo-c,1800,0.2520,1015.4,778.4,1098.4,856.0,2048,1536,896,512
20170609_FIRE_sm-n-mobo-c,1860,0.3004,1016.3,824.3,1054.6,856.2,2048,1536,896,0
20170609_FIRE_sm-n-mobo-c,1860,0.1277,1013.0,757.4,1128.0,857.1,2048,1536,896,0
20170609_FIRE_sm-n-mobo-c,1860,0.5111,1016.4,824.3,1054.5,856.0,2048,1536,896,512
20170609_FIRE_sm-n-mobo-c,1860,0.1536,1024.2,824.4,1053.8,855.9,2048,1536,1024,512
20170609_FIRE_sm-n-mobo-c,1920,0.1316,1019.9,816.9,1073.6,855.6,2048,1536,896,512
20170609_FIRE_sm-n-mobo-c,1980,0.2636,1020.5,808.1,1072.7,856.4,2048,1536,896,0
20170609_FIRE_sm-n-mobo-c,1980,0.1338,1014.9,751.1,1241.5,857.9,2048,1536,896,0
20170609_FIRE_sm-n-mobo-c,1980,0.1689,1024.7,808.3,1072.7,856.0,2048,1536,1024,0
20170609_FIRE_sm-n-mobo-c,1980,0.1015,1024.0,752.3,1237.2,857.1,2048,1536,1024,0
20170609_FIRE_sm-n-mobo-c,1980,0.4556,1020.6,808.5,1072.3,856.2,2048,1536,896,512
20170609_FIRE_sm-n-mobo-c,1980,0.3381,1024.7,808.6,1072.4,856.0,2048,1536,1024,512
20170609_FIRE_sm-n-mobo-c,2040,0.5814,1015.4,821.5,1086.4,856.2,2048,1536,896,0
20170609_FIRE_sm-n-mobo-c,2040,0.5069,1024.9,821.4,1086.0,855.6,2048,1536,1024,0
20170609_FIRE_sm-n-mobo-c,2040,0.6740,1015.5,821.4,1085.4,856.0,2048,1536,896,512
20170609_FIRE_sm-n-mobo-c,2040,0.6331,1024.8,821.3,1084.9,855.5,2048,1536,1024,512
20170609_FIRE_sm-n-mobo-c,2100,0.5841,1023.9,816.7,1088.8,855.6,2048,1536,896,0
20170609_FIRE_sm-n-mobo-c,2100,0.5263,1027.8,816.6,1089.1,855.1,2048,1536,1024,0
20170609_FIRE_sm-n-mobo-c,2100,0.6879,1023.9,816.9,1087.9,855.5,2048,1536,896,512
20170609_FIRE_sm-n-mobo-c,2100,0.6402,1027.7,816.8,1088.4,855.1,2048,1536,1024,512
20170609_FIRE_sm-n-mobo-c,2160,0.5873,1014.1,818.9,1095.7,856.1,2048,1536,896,0
20170609_FIRE_sm-n-mobo-c,2160,0.4110,1026.0,818.8,1095.1,855.0,2048,1536,1024,0
20170609_FIRE_sm-n-mobo-c,2160,0.6626,1014.1,818.8,1094.5,856.0,2048,1536,896,512
20170609_FIRE_sm-n-mobo-c,2160,0.5292,1026.0,818.7,1093.9,854.9,2048,1536,1024,512
20170609_FIRE_sm-n-mobo-c,2220,0.5906,1012.3,817.6,1098.5,856.7,2048,1536,896,0
20170609_FIRE_sm-n-mobo-c,2220,0.2205,1025.9,817.6,1098.3,855.2,2048,1536,1024,0
20170609_FIRE_sm-n-mobo-c,2220,0.6298,1012.2,817.5,1097.9,856.5,2048,1536,896,512
20170609_FIRE_sm-n-mobo-c,2220,0.3280,1025.9,817.4,1097.8,855.1,2048,1536,1024,512
20170609_FIRE_sm-n-mobo-c,2280,0.6138,1014.9,819.5,1108.1,857.1,2048,1536,896,0
20170609_FIRE_sm-n-mobo-c,2280,0.6484,1014.7,819.6,1105.3,856.9,2048,1536,896,512
20170609_FIRE_sm-n-mobo-c,2280,0.2237,1024.6,819.3,1102.4,856.1,2048,1536,1024,512
20170609_FIRE_sm-n-mobo-c,2340,0.1270,1012.7,808.3,1125.6,857.3,2048,1536,896,0
20170609_FIRE_sm-n-mobo-c,2340,0.2166,1011.7,812.5,1127.1,857.1,2048,1536,896,512
20170609_FIRE_sm-n-mobo-c,2400,0.7376,1013.9,816.8,1068.0,857.0,2048,1536,896,0
20170609_FIRE_sm-n-mobo-c,2400,0.6201,1024.5,817.1,1067.7,856.2,2048,1536,1024,0
20170609_FIRE_sm-n-mobo-c,2400,0.7781,1013.9,817.0,1067.7,856.8,2048,1536,896,512
20170609_FIRE_sm-n-mobo-c,2400,0.6837,1024.5,817.1,1067.4,856.1,2048,1536,1024,512
20170613_FIRE_hp-n-mobo-c,480,0.1358,417.4,768.7,440.6,786.7,2048,1536,0,0
20170613_FIRE_hp-n-mobo-c,480,0.2817,417.5,768.6,441.4,786.5,2048,1536,0,512
20170613_FIRE_hp-n-mobo-c,1440,0.1400,420.6,721.8,459.8,770.6,2048,1536,0,0
20170613_FIRE_hp-n-mobo-c,1440,0.1687,420.9,721.8,459.7,770.5,2048,1536,0,512
20170613_FIRE_hp-n-mobo-c,1560,0.1683,410.1,709.1,455.1,783.8,2048,1536,0,0
20170613_FIRE_hp-n-mobo-c,1560,0.1935,410.7,709.1,455.1,783.9,2048,1536,0,512
20170613_FIRE_hp-n-mobo-c,1620,0.1783,418.3,718.5,467.9,781.2,2048,1536,0,0
20170613_FIRE_hp-n-mobo-c,1620,0.1651,421.0,718.8,467.9,781.2,2048,1536,0,512
20170613_FIRE_hp-n-mobo-c,1680,0.1017,423.7,771.4,439.0,786.0,2048,1536,0,0
20170613_FIRE_hp-n-mobo-c,1680,0.1647,423.9,771.6,438.7,785.9,2048,1536,0,512
20170613_FIRE_hp-n-mobo-c,1680,0.1143,422.2,769.8,441.1,786.1,2048,1536,0,512
20170613_FIRE_hp-n-mobo-c,1740,0.4019,416.4,712.1,474.2,784.9,2048,1536,0,0
20170613_FIRE_hp-n-mobo-c,1740,0.4089,416.8,712.1,474.2,784.9,2048,1536,0,512
20170613_FIRE_hp-n-mobo-c,1800,0.3217,422.3,768.7,441.8,785.2,2048,1536,0,0
20170613_FIRE_hp-n-mobo-c,1800,0.2078,421.2,748.5,450.2,785.4,2048,1536,0,0
20170613_FIRE_hp-n-mobo-c,1800,0.2007,418.8,712.2,469.4,785.4,2048,1536,0,0
20170613_FIRE_hp-n-mobo-c,1800,0.4057,422.4,768.7,441.7,785.1,2048,1536,0,512
20170613_FIRE_hp-n-mobo-c,1800,0.2434,421.5,758.7,446.7,785.3,2048,1536,0,512
20170613_FIRE_hp-n-mobo-c,1800,0.1718,419.1,712.2,469.3,785.4,2048,1536,0,512
20170613_FIRE_hp-n-mobo-c,1860,0.3458,423.8,761.0,444.1,785.2,2048,1536,0,0
20170613_FIRE_hp-n-mobo-c,1860,0.1095,420.9,754.6,446.3,785.3,2048,1536,0,0
20170613_FIRE_hp-n-mobo-c,1860,0.4197,423.9,761.3,443.9,785.2,2048,1536,0,512
20170613_FIRE_hp-n-mobo-c,1860,0.1334,421.8,755.8,445.8,785.2,2048,1536,0,512
20170613_FIRE_hp-n-mobo-c,1980,0.1267,415.9,767.9,444.9,786.0,2048,1536,0,512
20170613_FIRE_hp-n-mobo-c,2040,0.1847,419.8,767.4,441.2,785.3,2048,1536,0,0
20170613_FIRE_hp-n-mobo-c,2040,0.1826,416.2,704.3,485.2,785.9,2048,1536,0,0
20170613_FIRE_hp-n-mobo-c,2040,0.2648,420.0,767.5,441.1,785.3,2048,1536,0,512
20170613_FIRE_hp-n-mobo-c,2040,0.1628,416.5,704.4,485.4,786.0,2048,1536,0,512
20170613_FIRE_hp-n-mobo-c,2100,0.3030,421.4,765.5,441.6,785.7,2048,1536,0,0
20170613_FIRE_hp-n-mobo-c,2100,0.3931,421.4,765.6,441.5,785.7,2048,1536,0,512
20170613_FIRE_hp-n-mobo-c,2160,0.2930,422.1,768.5,443.7,785.6,2048,1536,0,0
20170613_FIRE_hp-n-mobo-c,2160,0.4040,422.4,768.7,443.6,785.6,2048,1536,0,512
20170613_FIRE_hp-n-mobo-c,2220,0.2944,426.9,769.2,447.6,784.9,2048,1536,0,0
20170613_FIRE_hp-n-mobo-c,2220,0.4585,427.1,769.3,447.5,784.8,2048,1536,0,512
20170625_BBM_bm-n-mobo,480,0.7229,1596.5,725.2,1649.4,784.4,2048,1536,896,0
20170625_BBM_bm-n-mobo,480,0.7232,1596.5,725.2,1649.4,784.4,2048,1536,1024,0
20170625_BBM_bm-n-mobo,480,0.7577,1596.9,725.2,1649.2,784.0,2048,1536,896,512
20170625_BBM_bm-n-mobo,480,0.7545,1596.9,725.2,1649.3,784.0,2048,1536,1024,512
20170625_BBM_bm-n-mobo,540,0.1037,1612.8,684.8,1640.1,737.2,2048,1536,896,0
20170625_BBM_bm-n-mobo,540,0.1064,1612.8,684.8,1640.1,737.2,2048,1536,1024,0
20170625_BBM_bm-n-mobo,540,0.2135,1613.1,684.9,1639.8,736.8,2048,1536,896,512
20170625_BBM_bm-n-mobo,540,0.2085,1613.1,684.9,1639.8,736.8,2048,1536,1024,512
20170625_BBM_bm-n-mobo,600,0.1609,1607.1,765.7,1652.6,790.9,2048,1536,896,0
20170625_BBM_bm-n-mobo,600,0.1611,1607.1,765.6,1652.7,790.9,2048,1536,1024,0
20170625_BBM_bm-n-mobo,600,0.2427,1607.3,766.3,1651.9,790.7,2048,1536,896,512
20170625_BBM_bm-n-mobo,600,0.2380,1607.2,766.2,1652.0,790.7,2048,1536,1024,512
20170625_BBM_bm-n-mobo,660,0.3067,1604.0,745.5,1718.4,791.5,2048,1536,896,0
20170625_BBM_bm-n-mobo,660,0.1777,1605.3,759.0,1661.1,790.7,2048,1536,896,0
20170625_BBM_bm-n-mobo,660,0.1098,1605.0,752.6,1699.9,790.8,2048,1536,896,0
20170625_BBM_bm-n-mobo,660,0.3115,1603.9,745.5,1718.5,791.5,2048,1536,1024,0
20170625_BBM_bm-n-mobo,660,0.1739,1605.3,759.0,1661.1,790.7,2048,1536,1024,0
20170625_BBM_bm-n-mobo,660,0.3276,1604.0,745.7,1718.3,791.3,2048,1536,896,512
20170625_BBM_bm-n-mobo,660,0.2548,1605.3,759.0,1661.1,790.5,2048,1536,896,512
20170625_BBM_bm-n-mobo,660,0.1326,1605.0,753.7,1687.6,790.7,2048,1536,896,512
20170625_BBM_bm-n-mobo,660,0.3392,1604.0,745.7,1718.4,791.3,2048,1536,1024,512
20170625_BBM_bm-n-mobo,660,0.2409,1605.3,759.0,1661.1,790.5,2048,1536,1024,512
20170625_BBM_bm-n-mobo,660,0.1273,1605.0,753.1,1695.9,790.7,2048,1536,1024,512
20170625_BBM_bm-n-mobo,720,0.3910,1599.8,755.4,1667.1,789.4,2048,1536,896,0
20170625_BBM_bm-n-mobo,720,0.3919,1599.8,755.4,1667.2,789.4,2048,1536,1024,0
20170625_BBM_bm-n-mobo,720,0.4986,1600.0,755.5,1666.8,789.2,2048,1536,896,512
20170625_BBM_bm-n-mobo,720,0.4899,1600.0,755.4,1666.9,789.2,2048,1536,1024,512
